"participant","stim_length","amount","center_to_center","w","trial_type","loop.thisN","response","key_resp.rt","starting_width_deg","starting_space_deg","response_width_degree","response_spacing_degree","next_5.rt","resp_group"
1,1.6,4,0.5,0.1,"initial",51,3,1.10477350000292,0.25,0.9,0.1,0.9,2.68950690003112,"left_right_width"
1,3.85,3,1.8,0.25,"match",52,2,0.644707199884579,0.15,1.6,0.3,1.7,2.07397069991566,"left_right_width"
1,2.9,3,1.4,0.1,"match",53,2,1.0011136000976,0.4,1.6,0.0500000000000001,1.6,2.84698190004565,"left_right_width"
1,3.05,5,0.7,0.25,"initial",0,4,0.868894800078124,0.4,0.6,0.25,0.6,1.89495510002598,"left_right_width"
1,1.4,4,0.383333333333333,0.25,"match",1,3,0.673416200093925,0.3,1.3,0.3,0.55,3.90995200001635,"left_right_width"
1,2.4,5,0.5,0.4,"initial",2,4,0.981913499999791,0.45,1.3,0.45,0.6,2.28675279999152,"left_right_width"
1,1.6,5,0.375,0.1,"match",3,4,0.927030599908903,0.3,0.4,0.1,0.4,5.51326659996994,"left_right_width"
1,1.65,3,0.7,0.25,"initial",4,2,1.19295209995471,0.4,1.6,0.4,0.7,3.28905860008672,"left_right_width"
1,1.25,3,0.5,0.25,"initial",5,2,1.0516876000911,0.1,1.6,0.1,0.6,3.68135179998353,"left_right_width"
1,2.4,3,1,0.4,"match",6,2,0.752250500023365,0.15,1.6,0.5,1.6,3.26489160000347,"left_right_width"
1,2.1,3,1,0.1,"match",7,2,0.983394700102508,0.4,1.6,0.1,1.6,2.22377280006185,"left_right_width"
1,1.9,4,0.6,0.1,"match",8,4,1.19077989994548,0.3,0.8,0.1,0.8,2.78925989987329,"left_right_width"
1,2.8,5,0.675,0.1,"match",9,4,1.07085500005633,0.3,1.3,0.1,1.3,3.80634339991957,"left_right_width"
1,2.95,4,0.9,0.25,"initial",10,4,1.89864509995095,0.15,0.9,0.25,0.9,1.40261629992165,"left_right_width"
1,4,5,0.9,0.4,"initial",11,4,0.702133999904618,0.4,0.8,0.4,1,2.01390799996443,"left_right_width"
1,3.2,3,1.475,0.25,"match",12,2,1.05675700004213,0.2,1.6,0.2,1.6,1.42669059988111,"left_right_width"
1,4,3,1.8,0.4,"match",13,2,0.808936199871823,0.35,1.6,0.4,2.3,2.18408509995788,"left_right_width"
1,3.85,5,0.9,0.25,"initial",14,4,1.02074010018259,0.1,0.4,0.25,1.2,5.79475579992868,"left_right_width"
1,1.5,3,0.7,0.1,"initial",15,3,1.36169059993699,0.3,0.8,0.1,0.75,2.32671499997377,"left_right_width"
1,2.2,3,0.9,0.4,"initial",16,3,1.50753719988279,0.1,0.7,0.35,0.7,2.24551589996554,"left_right_width"
1,1.9,5,0.4125,0.25,"match",17,4,0.904919800115749,0.3,0.9,0.3,0.5,1.84292449988425,"left_right_width"
1,2.95,5,0.675,0.25,"match",18,4,1.10622580000199,0.25,0.5,0.25,0.7,1.82942750002258,"left_right_width"
1,2.5,4,0.7,0.4,"initial",19,4,1.94017529999837,0.45,1,0.3,0.6,3.1579352999106,"left_right_width"
1,1.4,3,0.5,0.4,"initial",20,2,4.8415190000087,0.2,1.6,0.3,1.2,4.98350739991292,"left_right_width"
1,2.5,5,0.525,0.4,"match",21,4,1.01598869985901,0.4,0.9,0.4,0.5,3.26275100000203,"left_right_width"
1,1.1,3,0.5,0.1,"initial",22,2,1.19879259984009,0.25,1.6,0.15,0.7,3.17958409991115,"left_right_width"
1,1.1,4,0.333333333333333,0.1,"match",23,4,1.7456625001505,0.3,0.4,0.1,0.4,3.28990060021169,"left_right_width"
1,1.9,4,0.5,0.4,"initial",24,4,0.755807699868456,0.45,1.1,0.4,0.5,10.9478768999688,"left_right_width"
1,2.1,5,0.5,0.1,"initial",25,5,1.48888020007871,0.4,1.3,0.0999999999999999,0.7,5.71660079993308,"left_right_width"
1,2.05,3,0.9,0.25,"initial",26,3,1.26433349982835,0.2,1,0.2,1.05,1.19718150002882,"left_right_width"
1,1.5,4,0.466666666666667,0.1,"match",27,3,1.09766509989277,0.4,1.2,0.15,0.75,2.73241749987938,"left_right_width"
1,3.1,4,0.9,0.4,"initial",28,4,1.18030630005524,0.1,0.8,0.4,0.8,2.04535129992291,"left_right_width"
1,2.25,3,1,0.25,"match",29,2,0.784855100093409,0.4,1.6,0.4,1.6,0.753606099868193,"left_right_width"
1,1.6,4,0.5,0.1,"initial",30,3,1.05146989994682,0.15,0.8,0.15,0.85,0.849959900137037,"left_right_width"
1,3.2,5,0.7,0.4,"initial",31,4,1.03144120005891,0.1,1.1,0.3,1,15.3079790000338,"left_right_width"
1,3.05,3,1.4,0.25,"match",32,2,0.805520500056446,0.25,1.6,0.25,2.2,1.45949209993705,"left_right_width"
1,3.1,5,0.675,0.4,"match",33,4,0.828279400011525,0.4,0.6,0.4,0.8,0.922120099887252,"left_right_width"
1,2.25,5,0.5,0.25,"initial",34,4,0.8917612999212,0.15,0.6,0.35,0.6,1.46004400006495,"left_right_width"
1,2.9,3,1.4,0.1,"match",35,2,0.655034400057048,0.4,1.6,0.1,1.7,2.25975049985573,"left_right_width"
1,1.25,4,0.333333333333333,0.25,"match",36,4,1.0897859998513,0.1,1.2,0.3,0.4,6.13426150009036,"left_right_width"
1,3.7,3,1.8,0.1,"match",37,3,0.903932499932125,0.15,1.1,0.15,1.4,1.80962439998984,"left_right_width"
1,2.35,4,0.7,0.25,"initial",38,3,0.800813599955291,0.15,0.5,0.25,0.8,1.98443000018597,"left_right_width"
1,2.35,5,0.525,0.25,"match",39,4,1.35352299991064,0.1,0.3,0.1,0.5,2.3722529001534,"left_right_width"
1,3.7,5,0.9,0.1,"initial",40,4,0.964406599989161,0.1,1.1,0.1,1.1,0.680065599968657,"left_right_width"
1,2.2,4,0.6,0.4,"match",41,4,0.927090200129896,0.45,0.5,0.45,0.7,1.49723520013504,"left_right_width"
1,1.8,3,0.7,0.4,"initial",42,2,0.735107399988919,0.1,1.6,0.55,1.6,3.27896089991555,"left_right_width"
1,2.9,5,0.7,0.1,"initial",43,4,1.00886949989945,0.1,0.4,0.1,0.8,2.7580864999909,"left_right_width"
1,2.05,4,0.6,0.25,"match",44,4,2.99364590016194,0.35,0.9,0.25,0.9,3.6570682998281,"left_right_width"
1,1.8,4,0.466666666666667,0.4,"match",45,3,1.6952795998659,0.2,0.9,0.25,0.4,5.03494079993106,"left_right_width"
1,2.8,4,0.9,0.1,"initial",46,3,1.42545099998824,0.2,1.3,0.1,1.3,1.25677730003372,"left_right_width"
1,3.85,3,1.8,0.25,"match",47,2,0.843959699850529,0.15,1.6,0.3,2.1,1.92919990001246,"left_right_width"
1,1.75,4,0.5,0.25,"initial",48,3,0.81443229992874,0.3,0.4,0.3,0.5,1.35425990005024,"left_right_width"
1,1.9,3,0.9,0.1,"initial",49,2,0.706817799946293,0.35,1.6,0.1,1.6,2.05080730002373,"left_right_width"
1,1.75,5,0.375,0.25,"match",50,4,1.02068299986422,0.4,0.7,0.4,0.5,1.07477940013632,"left_right_width"
1,1.65,4,0.466666666666667,0.25,"match",51,3,1.09169269981794,0.3,0.8,0.3,0.45,1.81580520002171,"left_right_width"
1,2.2,4,0.7,0.1,"initial",52,4,0.736957800108939,0.4,0.8,0.0500000000000001,0.8,1.79512130003422,"left_right_width"
1,2.2,5,0.525,0.1,"match",53,4,0.723643299890682,0.45,0.5,0.0500000000000001,0.5,2.26205290015787,"left_right_width"
1,1.8,3,0.7,0.4,"initial",0,2,2.33178960019723,0.45,1.6,0.2,1.6,2.2181216001045,"left_right_width"
1,1.65,4,0.466666666666667,0.25,"match",1,3,2.1828345998656,0.3,1.3,0.15,1.1,2.95936520001851,"left_right_width"
1,1.4,4,0.383333333333333,0.25,"match",2,3,1.71359579986893,0.15,0.3,0.25,0.4,2.09063039999455,"left_right_width"
1,1.25,3,0.5,0.25,"initial",3,2,0.650913299992681,0.4,1.6,0.3,0.8,2.67264449992217,"left_right_width"
1,3.05,3,1.4,0.25,"match",4,3,0.907536499900743,0.45,0.9,0.25,0.9,1.74818070000038,"left_right_width"
1,2.5,4,0.7,0.4,"initial",5,3,0.902868300210685,0.15,0.7,0.4,0.7,1.71189169981517,"left_right_width"
1,3.1,4,0.9,0.4,"initial",6,4,0.901935199974105,0.35,0.5,0.35,0.8,1.13652719999664,"left_right_width"
1,1.8,4,0.466666666666667,0.4,"match",7,3,1.37571789999492,0.15,0.4,0.35,0.45,1.78334860014729,"left_right_width"
1,4,5,0.9,0.4,"initial",8,4,0.768798799952492,0.2,1.3,0.45,1.3,1.56670639989898,"left_right_width"
1,1.9,3,0.9,0.1,"initial",9,2,0.731053899973631,0.1,1.6,0.1,1.6,0.796896700048819,"left_right_width"
1,2.35,5,0.525,0.25,"match",10,4,0.81559420004487,0.1,0.3,0.2,0.5,2.09460989991203,"left_right_width"
1,3.7,3,1.8,0.1,"match",11,2,0.861227799905464,0.2,1.6,0.1,1.7,2.05692539992742,"left_right_width"
1,3.05,5,0.7,0.25,"initial",12,4,1.1556910998188,0.45,0.9,0.3,0.9,1.42991150007583,"left_right_width"
1,2.2,4,0.7,0.1,"initial",13,3,1.11559890001081,0.1,1.1,0.1,1.1,0.606727699982002,"left_right_width"
1,2.2,4,0.6,0.4,"match",14,3,0.808160799788311,0.1,0.8,0.35,0.8,1.78364349994808,"left_right_width"
1,1.65,3,0.7,0.25,"initial",15,2,1.30809090007097,0.35,1.6,0.35,1.1,1.94187949993648,"left_right_width"
1,2.9,5,0.7,0.1,"initial",16,4,1.00768499984406,0.15,0.3,0.15,0.8,1.44364389986731,"left_right_width"
1,2.1,5,0.5,0.1,"initial",17,5,0.885543500073254,0.2,1,0.2,1,0.62522489996627,"left_right_width"
1,1.75,4,0.5,0.25,"initial",18,3,0.826255700085312,0.1,0.8,0.3,0.8,1.4650606000796,"left_right_width"
1,1.5,3,0.7,0.1,"initial",19,2,0.814773899968714,0.15,1.6,0.1,1.1,1.83893369999714,"left_right_width"
1,3.85,5,0.9,0.25,"initial",20,4,0.996481199981645,0.45,1.3,0.25,1.2,1.64516760013066,"left_right_width"
1,3.1,5,0.675,0.4,"match",21,4,1.1699806000106,0.15,1.3,0.45,1.3,1.69872119999491,"left_right_width"
1,2.4,5,0.5,0.4,"initial",22,4,1.50917969993316,0.3,0.5,0.4,0.5,1.27267799992114,"left_right_width"
1,2.25,5,0.5,0.25,"initial",23,4,0.871759600006044,0.25,0.3,0.35,0.7,3.47561650001444,"left_right_width"
1,1.1,4,0.333333333333333,0.1,"match",24,4,0.906916599953547,0.2,0.5,0.2,0.3,8.21336840000004,"left_right_width"
1,1.1,3,0.5,0.1,"initial",25,2,0.831963200122118,0.25,1.6,0.1,1,1.70993260014802,"left_right_width"
1,2.1,3,1,0.1,"match",26,2,0.977818399900571,0.3,1.6,0.1,1.6,1.22616429999471,"left_right_width"
1,3.7,5,0.9,0.1,"initial",27,4,0.996681400109082,0.45,1.2,0.1,1.2,1.72620459995233,"left_right_width"
1,2.35,4,0.7,0.25,"initial",28,3,1.03977499995381,0.4,1.1,0.4,1.1,0.786258799955249,"left_right_width"
1,1.9,5,0.4125,0.25,"match",29,4,1.10976170003414,0.25,0.6,0.25,0.6,0.856216100044549,"left_right_width"
1,1.6,4,0.5,0.1,"initial",30,3,1.05416150018573,0.25,1,0.15,1,3.47491590003483,"left_right_width"
1,2.2,3,0.9,0.4,"initial",31,2,0.862379299942404,0.25,1.6,0.35,1.6,1.50164679996669,"left_right_width"
1,3.2,5,0.7,0.4,"initial",32,4,1.01386710000224,0.3,0.4,0.3,0.7,1.06606990005821,"left_right_width"
1,1.6,5,0.375,0.1,"match",33,4,0.958579699974507,0.2,0.4,0.2,0.4,0.834782300051302,"left_right_width"
1,2.05,4,0.6,0.25,"match",34,4,0.918311100220308,0.25,0.6,0.25,0.6,0.656967099988833,"left_right_width"
1,1.4,3,0.5,0.4,"initial",35,2,0.974973100004718,0.45,1.6,0.45,0.6,2.32717909989879,"left_right_width"
1,2.25,3,1,0.25,"match",36,2,0.800193400122225,0.3,1.6,0.3,1.6,0.559316399972886,"left_right_width"
1,2.2,5,0.525,0.1,"match",37,4,0.751492700073868,0.1,1.2,0.1,0.9,1.39328359998763,"left_right_width"
1,2.95,5,0.675,0.25,"match",38,4,1.03955029998906,0.1,1.2,0.25,0.9,1.78208279982209,"left_right_width"
1,3.85,3,1.8,0.25,"match",39,3,0.915994199924171,0.2,0.5,0.2,1.1,2.83120390004478,"left_right_width"
1,2.8,5,0.675,0.1,"match",40,4,0.918495200108737,0.25,1.1,0.05,1,1.80856320005842,"left_right_width"
1,1.5,4,0.466666666666667,0.1,"match",41,3,0.874401599867269,0.35,0.7,0.1,0.7,1.59144430002198,"left_right_width"
1,2.5,5,0.525,0.4,"match",42,3,0.985018600011244,0.25,0.9,0.55,0.7,4.3368939999491,"left_right_width"
1,1.9,4,0.6,0.1,"match",43,4,0.956630300031975,0.3,0.4,0.15,0.5,3.81459359987639,"left_right_width"
1,2.8,4,0.9,0.1,"initial",44,4,1.14131490001455,0.1,1.1,0.1,1.1,0.822294800076634,"left_right_width"
1,1.75,5,0.375,0.25,"match",45,4,0.891648099990562,0.3,1.3,0.3,0.4,3.52623870014213,"left_right_width"
1,3.2,3,1.475,0.25,"match",46,3,1.12030049995519,0.25,0.6,0.25,0.55,8.03412920003757,"left_right_width"
1,2.05,3,0.9,0.25,"initial",47,2,0.921746300067753,0.25,1.6,0.25,1.6,0.581948600010946,"left_right_width"
1,1.25,4,0.333333333333333,0.25,"match",48,3,1.81307350005955,0.35,1,0.35,0.6,2.97127339988947,"left_right_width"
1,2.9,3,1.4,0.1,"match",49,2,0.653581199934706,0.4,1.6,0.1,1.6,1.66657410003245,"left_right_width"
1,4,3,1.8,0.4,"match",50,3,0.848566399887204,0.35,0.6,0.35,1.1,2.37574839987792,"left_right_width"
1,1.9,4,0.5,0.4,"initial",51,3,0.73174410010688,0.4,0.9,0.4,0.5,2.02983330003917,"left_right_width"
1,2.4,3,1,0.4,"match",52,2,0.868424599990249,0.15,1.6,0.45,1.6,1.83737790002488,"left_right_width"
1,2.95,4,0.9,0.25,"initial",53,4,1.02421179995872,0.25,0.9,0.25,0.9,0.643964200047776,"left_right_width"
10,1.9,4,0.6,0.1,"match",0,4,2.51947049994487,0.45,0.6,0.1,0.6,10.1588341000024,"up_down_width"
10,1.1,3,0.5,0.1,"initial",1,3,2.36933110002428,0.25,0.9,0.1,0.8,13.8079316000221,"up_down_width"
10,1.65,4,0.466666666666667,0.25,"match",2,4,6.04166470002383,0.15,0.3,0.15,0.5,5.47676489991136,"up_down_width"
10,1.9,3,0.9,0.1,"initial",3,3,2.41426210000645,0.2,1,0.1,1,6.28526679996867,"up_down_width"
10,2.2,4,0.7,0.1,"initial",4,4,1.73018100007903,0.15,0.5,0.1,0.6,6.69730410003103,"up_down_width"
10,1.25,4,0.333333333333333,0.25,"match",5,4,2.00638260005508,0.2,0.9,0.2,0.6,5.23714230000041,"up_down_width"
10,1.4,4,0.383333333333333,0.25,"match",6,4,3.46773669996765,0.15,0.9,0.15,0.5,4.35236340004485,"up_down_width"
10,2.4,5,0.5,0.4,"initial",7,4,3.21091479994357,0.35,1.1,0.35,0.8,10.8420508999843,"up_down_width"
10,2.8,5,0.675,0.1,"match",8,5,3.04828079999425,0.15,1,0.15,0.7,7.8696881000651,"up_down_width"
10,2.2,3,0.9,0.4,"initial",9,3,2.72562949999701,0.25,0.7,0.25,0.95,4.69318619999103,"up_down_width"
10,3.7,5,0.9,0.1,"initial",10,5,2.04986149992328,0.35,0.5,0.15,0.7,8.59801840002183,"up_down_width"
10,1.25,3,0.5,0.25,"initial",11,3,2.29840179998428,0.45,1.3,0.25,0.9,11.3414929000428,"up_down_width"
10,1.1,4,0.333333333333333,0.1,"match",12,4,3.97538640000857,0.3,0.4,0.15,0.4,5.71972880000249,"up_down_width"
10,3.7,3,1.8,0.1,"match",13,3,2.45826569991186,0.35,1.3,0.15,1.5,7.55888060003053,"up_down_width"
10,2.8,4,0.9,0.1,"initial",14,4,1.87232699990273,0.2,0.6,0.1,1.2,5.15574299998116,"up_down_width"
10,1.65,3,0.7,0.25,"initial",15,3,2.55109399999492,0.35,1.3,0.2,1.3,4.73307379998732,"up_down_width"
10,1.9,5,0.4125,0.25,"match",16,5,1.62704390008003,0.35,1,0.15,0.95,10.7451274999185,"up_down_width"
10,2.1,5,0.5,0.1,"initial",17,4,2.54040599998552,0.45,0.6,0.2,0.7,6.86987579998095,"up_down_width"
10,2.35,4,0.7,0.25,"initial",18,5,2.72416950005572,0.2,0.9,0.2,0.85,7.41439320007339,"up_down_width"
10,2.9,3,1.4,0.1,"match",19,3,2.17508770001587,0.2,0.8,0.15,1.15,12.3859243000625,"up_down_width"
10,1.5,4,0.466666666666667,0.1,"match",20,4,1.78023260005284,0.45,0.8,0.1,0.8,15.7877023000037,"up_down_width"
10,3.2,5,0.7,0.4,"initial",21,4,2.92574350000359,0.3,1.3,0.25,0.6,6.54968259995803,"up_down_width"
10,2.2,4,0.6,0.4,"match",22,4,2.59641960007139,0.45,0.8,0.45,0.7,3.25881490006577,"up_down_width"
10,2.95,5,0.675,0.25,"match",23,5,1.67568129999563,0.25,0.8,0.25,0.55,5.43229489994701,"up_down_width"
10,2.5,5,0.525,0.4,"match",24,5,2.56444870005362,0.45,0.8,0.45,0.65,4.09296689997427,"up_down_width"
10,1.75,4,0.5,0.25,"initial",25,4,2.56070289993659,0.4,1.2,0.4,0.7,2.62104730005376,"up_down_width"
10,2.25,3,1,0.25,"match",26,3,3.16971009992994,0.15,1.3,0.45,0.85,13.0399678999092,"up_down_width"
10,3.2,3,1.475,0.25,"match",27,3,2.11574809998274,0.25,1.2,0.3,1.3,4.65369069995359,"up_down_width"
10,2.05,4,0.6,0.25,"match",28,4,3.06110990000889,0.25,0.7,0.25,0.7,1.27368159999605,"up_down_width"
10,2.95,4,0.9,0.25,"initial",29,4,1.49159310001414,0.25,0.6,0.2,1,4.26343910000287,"up_down_width"
10,2.1,3,1,0.1,"match",30,3,1.92992989998311,0.45,0.5,0.2,0.85,6.36224809999112,"up_down_width"
10,1.4,3,0.5,0.4,"initial",31,3,2.63116730004549,0.2,1,0.55,0.7,12.380613300018,"up_down_width"
10,1.8,3,0.7,0.4,"initial",32,3,2.02011669997592,0.25,0.9,0.45,0.7,8.27192389999982,"up_down_width"
10,2.05,3,0.9,0.25,"initial",33,3,2.23158619995229,0.2,0.6,0.4,0.95,7.37294370005839,"up_down_width"
10,4,3,1.8,0.4,"match",34,3,1.85490660008509,0.3,1.1,0.55,1.6,7.17124669998884,"up_down_width"
10,1.9,4,0.5,0.4,"initial",35,3,2.00540609995369,0.1,1,0.8,1,7.08742220001295,"up_down_width"
10,4,5,0.9,0.4,"initial",36,5,1.79176200006623,0.45,1.1,0.35,0.7,6.70866759994533,"up_down_width"
10,1.5,3,0.7,0.1,"initial",37,3,1.98696999996901,0.4,0.9,0.15,0.9,9.07540490000974,"up_down_width"
10,2.2,5,0.525,0.1,"match",38,4,1.91958220000379,0.1,1.3,0.05,0.6,10.3519757000031,"up_down_width"
10,1.75,5,0.375,0.25,"match",39,4,1.85014200001024,0.25,0.4,0.2,0.4,5.12262709997594,"up_down_width"
10,3.05,3,1.4,0.25,"match",40,4,2.36377920000814,0.45,1.3,0.25,0.9,5.08255200006533,"up_down_width"
10,2.4,3,1,0.4,"match",41,3,2.89938580000307,0.4,0.5,0.25,0.6,7.87087969994172,"up_down_width"
10,2.5,4,0.7,0.4,"initial",42,4,2.54472929995973,0.15,1.1,0.5,0.7,5.20726509997621,"up_down_width"
10,2.35,5,0.525,0.25,"match",43,5,1.54315370006952,0.1,0.6,0.25,0.55,4.79310199990869,"up_down_width"
10,3.85,5,0.9,0.25,"initial",44,5,1.76505679998081,0.35,1.1,0.25,0.95,4.51002070005052,"up_down_width"
10,1.6,5,0.375,0.1,"match",45,5,1.64393619995099,0.15,0.7,0.15,0.6,4.08610199997202,"up_down_width"
10,1.8,4,0.466666666666667,0.4,"match",46,4,1.48494599992409,0.1,1,0.4,0.6,7.93423159990925,"up_down_width"
10,2.25,5,0.5,0.25,"initial",47,5,2.06303179997485,0.2,0.5,0.2,0.5,2.49089490005281,"up_down_width"
10,1.6,4,0.5,0.1,"initial",48,4,2.44835680001415,0.25,0.6,0.1,0.6,6.30309010006022,"up_down_width"
10,3.85,3,1.8,0.25,"match",49,3,2.12212239997461,0.45,0.5,0.1,1.05,11.427823200007,"up_down_width"
10,3.1,5,0.675,0.4,"match",50,4,1.42212090000976,0.15,1.2,0.25,0.9,5.31791089999024,"up_down_width"
10,2.9,5,0.7,0.1,"initial",51,5,2.51438180007972,0.25,1.1,0.1,0.85,6.09039060003124,"up_down_width"
10,3.1,4,0.9,0.4,"initial",52,4,1.65745060006157,0.3,0.4,0.2,0.9,6.32424320001155,"up_down_width"
10,3.05,5,0.7,0.25,"initial",53,5,1.61542379995808,0.3,1,0.2,0.85,4.04351809993386,"up_down_width"
10,1.65,4,0.466666666666667,0.25,"match",0,4,1.5402150999289,0.25,1.1,0.2,0.5,4.70665369997732,"up_down_width"
10,2.95,4,0.9,0.25,"initial",1,5,1.79988619999494,0.45,0.7,0.25,0.65,5.39210739999544,"up_down_width"
10,1.4,3,0.5,0.4,"initial",2,4,2.22343869996257,0.35,1.2,0.35,0.6,5.23944329994265,"up_down_width"
10,4,5,0.9,0.4,"initial",3,5,1.53684790001716,0.15,1.1,0.5,0.95,5.37841000000481,"up_down_width"
10,1.8,4,0.466666666666667,0.4,"match",4,4,2.13178289995994,0.2,0.3,0.6,0.7,12.4782150000101,"up_down_width"
10,2.25,5,0.5,0.25,"initial",5,5,1.82096749998163,0.35,0.8,0.25,0.5,5.95355209999252,"up_down_width"
10,2.1,3,1,0.1,"match",6,3,2.66382879996672,0.3,0.4,0.05,0.65,5.64268239994999,"up_down_width"
10,3.85,3,1.8,0.25,"match",7,3,2.69885970000178,0.45,0.5,0.15,0.95,7.82095409999602,"up_down_width"
10,1.6,5,0.375,0.1,"match",8,4,2.37990660010837,0.25,0.6,0.2,0.8,4.42679659998976,"up_down_width"
10,2.5,4,0.7,0.4,"initial",9,4,1.38344439992215,0.3,0.6,0.45,0.7,4.1216244000243,"up_down_width"
10,1.6,4,0.5,0.1,"initial",10,4,2.41126309998799,0.3,0.6,0.3,0.7,4.95166180003434,"up_down_width"
10,2.35,4,0.7,0.25,"initial",11,4,1.36637190007605,0.4,1.3,0.2,0.7,4.15983259992208,"up_down_width"
10,2.2,4,0.6,0.4,"match",12,5,2.19774360000156,0.45,0.8,0.2,0.65,4.9196677999571,"up_down_width"
10,1.1,4,0.333333333333333,0.1,"match",13,4,1.54026839998551,0.4,0.7,0.15,0.8,7.11050409998279,"up_down_width"
10,1.5,4,0.466666666666667,0.1,"match",14,4,1.48374739999417,0.3,0.5,0.1,0.8,6.86374400008935,"up_down_width"
10,3.05,5,0.7,0.25,"initial",15,2,1.78983210003935,0.3,1.6,0.2,1.5,4.11603619996458,"up_down_width"
10,1.1,3,0.5,0.1,"initial",16,3,1.44929920008872,0.3,0.4,0.15,0.85,6.87854989990592,"up_down_width"
10,1.8,3,0.7,0.4,"initial",17,3,1.90765770000871,0.25,1,0.5,1,3.60421100002714,"up_down_width"
10,1.9,4,0.6,0.1,"match",18,4,2.37427070003469,0.3,0.6,0.1,0.6,4.51886469998863,"up_down_width"
10,2.2,5,0.525,0.1,"match",19,5,1.48640239995439,0.2,0.3,0.05,0.45,3.55203979997896,"up_down_width"
10,2.95,5,0.675,0.25,"match",20,5,1.86622949992307,0.15,0.7,0.25,0.7,2.78351009998005,"up_down_width"
10,3.1,5,0.675,0.4,"match",21,5,1.94465920003131,0.35,1.2,0.2,0.5,8.9859032999957,"up_down_width"
10,4,3,1.8,0.4,"match",22,2,1.57680179993622,0.2,1.6,0.5,1.8,7.29870199994184,"up_down_width"
10,3.05,3,1.4,0.25,"match",23,2,2.12962789996527,0.3,1.6,0.3,2.2,2.79487959994003,"up_down_width"
10,1.25,3,0.5,0.25,"initial",24,2,1.8063581000315,0.4,1.6,0.3,1.6,2.94811260001734,"up_down_width"
10,2.05,4,0.6,0.25,"match",25,3,2.01195369998459,0.15,0.9,0.2,0.9,5.25603960000444,"up_down_width"
10,3.2,5,0.7,0.4,"initial",26,4,1.13638969999738,0.4,0.8,0.3,0.7,4.88244920002762,"up_down_width"
10,2.9,3,1.4,0.1,"match",27,2,1.60709939990193,0.4,1.6,0.1,1.6,2.88347130001057,"up_down_width"
10,2.05,3,0.9,0.25,"initial",28,3,1.90687509998679,0.1,0.5,0.15,1,9.87630760006141,"up_down_width"
10,1.5,3,0.7,0.1,"initial",29,3,1.85275880002882,0.4,0.9,0.0500000000000001,0.95,6.20991620002314,"up_down_width"
10,1.9,4,0.5,0.4,"initial",30,4,2.43197270005476,0.45,1.2,0.25,0.4,7.03591750003397,"up_down_width"
10,2.4,5,0.5,0.4,"initial",31,4,1.40473820001353,0.1,1.1,0.4,0.6,5.50484010006767,"up_down_width"
10,1.25,4,0.333333333333333,0.25,"match",32,4,1.92380729992874,0.2,0.8,0.4,0.5,10.2142945999512,"up_down_width"
10,1.9,3,0.9,0.1,"initial",33,3,1.73155730008148,0.2,1.2,0.25,0.9,21.3578490000218,"up_down_width"
10,3.7,3,1.8,0.1,"match",34,3,1.86391309997998,0.35,0.5,0.1,1.25,6.76581320003606,"up_down_width"
10,3.85,5,0.9,0.25,"initial",35,5,1.21638540003914,0.3,1.1,0.25,1.1,5.58140260004438,"up_down_width"
10,1.75,4,0.5,0.25,"initial",36,4,1.39454589993693,0.1,0.4,0.2,0.5,5.49712820001878,"up_down_width"
10,2.8,4,0.9,0.1,"initial",37,4,1.8703185999766,0.2,0.8,0.15,0.7,4.17868130002171,"up_down_width"
10,2.2,4,0.7,0.1,"initial",38,5,1.47999679995701,0.3,0.7,0.1,0.6,4.2332313999068,"up_down_width"
10,1.75,5,0.375,0.25,"match",39,4,1.16124290006701,0.35,1.3,0.25,0.4,6.74386160005815,"up_down_width"
10,2.1,5,0.5,0.1,"initial",40,5,1.64598589995876,0.15,0.4,0.15,0.45,2.92336960008834,"up_down_width"
10,3.7,5,0.9,0.1,"initial",41,5,1.5619854000397,0.35,1.3,0.1,0.85,8.05811279988848,"up_down_width"
10,2.8,5,0.675,0.1,"match",42,5,1.67439989990089,0.3,1,0.1,0.9,5.44546810002066,"up_down_width"
10,1.4,4,0.383333333333333,0.25,"match",43,4,1.12910869996995,0.45,1.1,0.35,0.6,8.18447109998669,"up_down_width"
10,2.4,3,1,0.4,"match",44,3,1.86058999993838,0.3,0.7,0.5,0.7,4.61710509995464,"up_down_width"
10,1.9,5,0.4125,0.25,"match",45,4,1.54529560008086,0.35,0.5,0.5,0.7,6.98684419994242,"up_down_width"
10,1.65,3,0.7,0.25,"initial",46,3,1.82832099997904,0.2,0.5,0.55,0.95,8.2017640999984,"up_down_width"
10,2.9,5,0.7,0.1,"initial",47,5,1.26879789994564,0.3,0.6,0.15,0.85,5.58386340003926,"up_down_width"
10,2.25,3,1,0.25,"match",48,3,2.86841189989354,0.4,0.6,0.25,0.8,5.13519060006365,"up_down_width"
10,2.2,3,0.9,0.4,"initial",49,3,1.54185220005456,0.35,0.5,0.25,1,6.39153390005231,"up_down_width"
10,3.1,4,0.9,0.4,"initial",50,4,1.51774569996633,0.2,0.4,0.35,0.8,4.22229459998198,"up_down_width"
10,2.5,5,0.525,0.4,"match",51,5,1.86961280007381,0.25,1.3,0.25,0.45,6.29027430003043,"up_down_width"
10,3.2,3,1.475,0.25,"match",52,3,1.84850960003678,0.1,1.1,0.3,1.2,6.29928680008743,"up_down_width"
